id,satker,tahun,id_indikator,penanggungjawab,bulan_target,bulan_realisasi,link_buktidukung,jumlah_dokumen,progres_tw1,progres_tw2,progres_tw3,progres_tw4,progres_th,status_dokumen,komentar_evaluator1,komentar_operator1,rencanaaksi,output,created_by_1,created_at_1,created_by_2,created_at_2,created_by_3,created_at_3,created_by_4,created_at_4,created_by_5,created_at_5
135,1101,2025,36,,12,12,https://drive.google.com/open?id=1YQb-61ENwhXd6fZqQIilEyR025ZXKK6w&usp=drive_fs,,,,,,,3,Belum ada bukti dukung,,Penempatan pegawai yang baru telah disesuaikan dengan kebutuhan organisasi,"(i) Analisis Kebutuhan Pegawai;
(ii) Surat Perintah melaksanakan tugas dari kepala unit
kerja;
(iii)SK Penempatan dan Jabatan.",,,,,nova.misrina,,,,,
136,1101,2025,37,,12,12,https://drive.google.com/open?id=1eDvobxOi_jBy4oVMJ-DiMxt1FUVSJUf-&usp=drive_fs,,,,,,,3,Belum ada bukti dukung,,BPS Simeulue telah melakukan monitoring dan evaluasi terhadap penempatanm pegawai untuk memenuhi kebuthan jabatan dalam organisasi,"(i) Laporan monitoring dengan menampilkan
perubahan formasi antara ABK dan Existing
pegawai dengan Matriks rekap setahun berapa yang
masuk, berapa yang pindah atau rotasi jabatan dst.",,,,,nova.misrina,,,,,
137,1101,2025,39,,12,12,https://drive.google.com/open?id=1x8bMTkq362SvkdHuqShwiuMAXqRtpWjr&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Adanya mutasi pegawai antar jabatan sebagai wujud dari pengembangan karir pegawai,"(i) Notulensi Rapat BaperJakat --> pertimbangan Rotasi dan pelaksanaan Rotasi 
(ii) SK Mutasi / Rotasi Internal ",,,,,nova.misrina,,,,,
138,1101,2025,40,,12,12,https://drive.google.com/drive/folders/1uVUBODw9ulDv6H_OaHGtDchOR2Homc6E?usp=drive_link,,,,,,,3,Belum ada link bukti dukung,,"Mutasi pegawai antar jabatan telah memperhatikan kompetensi jabatannya, salah satunya dengan adanya mutasi jabatan bendahara pengeluaran, pengganti yang baru sudah memiliki sertifikat PBJ dan sertifikasi Bendahara Pengeluaran","(i) Notulensi Rapat BaperJakat yang memuat pertimbangan Rotasi dan pelaksanaan Rotasi telah memperhatikan kompetensi jabatan dan mengikuti pola mutasi yang ditetapkan organisasi dan juga satuan/unit kerja memberikan pertimbangan terkait hal ini;
(ii) SK Mutasi / Rotasi Internal;
(iii) Analisis kesenjangan kompetensi seluruh pegawai",,,,,nova.misrina,,,,,
139,1101,2025,41,,12,12,https://drive.google.com/open?id=1Qnblj8eSVRgMDjIQSlTUwwzpU3Y-R4Zi&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Sudah dilakukan monitoring evaluasi terhadap kegiatan mutasi yang telah dilakukan dalam kaitannya dengan perbaikan kinerja,(i) Laporan Monitoring dan evaluasi pegawai yang di mutasi,,,,,nova.misrina,,,,,
140,1101,2025,43,,2,2,https://drive.google.com/open?id=1GWa-2bZgygB_hA4TOVLNwpC_my1P_gRD&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Sudah melakukan =Training Need Analysis untuk pengembangan kompetensi pegawai,Training Need Analysis BPS kabupaten Simeulue,,,,,nova.misrina,,,,,
141,1101,2025,44,,,,https://drive.google.com/open?id=1xC3eLGqx_A4dk9c2xgpRpduU99nTkTQe&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Pengembangan kompetensi pegawai mempertimbangkan hasil pengelolaan kinerja pegawai,Laporan kesenjangan kompetensi pegawai BPS Kabupaten Simeulue 2024,,,,,nova.misrina,,,,,
142,1101,2025,45,,,,https://drive.google.com/open?id=1xC3eLGqx_A4dk9c2xgpRpduU99nTkTQe&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Persentase kesenjangan kompetensi pegawai dengan standar kompetensi yang kecil,"(i) Laporan analisis kesenjangan kompetensi jabatan pegawai
(ii) Daftar Pelatihan Pegawai BPS Kabupaten Simeulue Tahun 2024
(iii) Tabel Kesesuaian Jabatan denan kompetensi",,,,,nova.misrina,,,,,
143,1101,2025,46,,,,https://drive.google.com/open?id=1xC3eLGqx_A4dk9c2xgpRpduU99nTkTQe&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Seluruh pegawai di BPS Kabupaten Simeulue tealh memperoleh kesempatan/hak untuk mengikuti diklat ataupu pengmebangan kompetensi lainnya,"(i) Analisis HDCP 2020
(ii) Daftar undangan pemanggilan pengembangan kompetensi
(iii) Daftar Pelatihan pegawai seluruh pegawai BPS Kabupaten Simeulue",,,,,nova.misrina,,,,,
144,1101,2025,47,,,,https://drive.google.com/open?id=1xC3eLGqx_A4dk9c2xgpRpduU99nTkTQe&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,BPS Kabupaten Simeulue melakukan upaya pengembangan kompetensi kepada seluruh pegawai,"(i) Undangan pemanggilan pengembangan kompetensi atau pelatihan
(ii) Laporan pelaksanaan pelatihan Sakernas Februari 2024
(iii) Laporan pelaksanaan Pelatihan Susenas Maret 2024",,,,,nova.misrina,,,,,
145,1101,2025,48,,,,https://drive.google.com/open?id=1xC3eLGqx_A4dk9c2xgpRpduU99nTkTQe&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,BPS Kabupaten Simeulue telah melakukan monitoring dan evaluasi terhadap hasil perkembangan kompetensi dalam kaitannya dengan perbaikan kinerja,"(i) Laporan Monitoring dan Evaluasi terhadap Hasil Perkembangan Kompetensi  dalam kaitannya dengan perbaikan kinerja
(ii) Laporan monitoring berupa matriks rekap jumlah Pelatihan, Diklat, Bimtek, Capacity building, Coaching selama periode Tahun 2023-2024
(iii) Bukti Penunjang lainnya (laporan kegiatan)",,,,,nova.misrina,,,,,
146,1101,2025,50,,,,https://drive.google.com/open?id=1z-MmAMRFXg8-AemoghlbKsbSClXg_kst&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Seluruh penetapan kinerja individu terkait dengan kinerja organisasi serta perjanjian kinerja selaras dengan sasaran kinerja pegawai,"(i) Matriks Peran Hasil
(ii) Perjanjian Kinerja BPS Kabupaten Simeulue Tahun 2024
(iii) Rencana Strategis BPS Kabupaten Simeulue 2020-2024
(iv) Reviu Rencana Strategis BPS Kabupaten Simeulue 2020-2024
(v) SKP Bulanan Bulan Desember Seluruh Pegawai",,,,,nova.misrina,,,,,
147,1101,2025,51,,,,https://drive.google.com/open?id=1z-MmAMRFXg8-AemoghlbKsbSClXg_kst&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Seluruh ukuran kinerja individu telah memiliki kesesuai dengan indikator kinerja individu level diatasnya,Matriks Peran Hasil yang ditandatangani oleh pimpinan,,,,,nova.misrina,,,,,
148,1101,2025,52,,,,https://drive.google.com/open?id=1z-MmAMRFXg8-AemoghlbKsbSClXg_kst&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,"Pengukuran Individu dilakukan secara bulanan, hingga tahunan. dibuktikan dengan lembar evaluasi periodik","(i) Evaluasi Kinerja Pegawai Periode Bulanan
(ii) SKP Tahunan Tahun 2024
(iii) Panduan KippAp
(iv) Screenshoot bukti penialain di KippApp",,,,,nova.misrina,,,,,
149,1101,2025,53,,,,https://drive.google.com/open?id=1z-MmAMRFXg8-AemoghlbKsbSClXg_kst&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Hasil Penilaian kinerja individu telah dijadikan dasar untuk pemberiaan reward,"(i) Bukti Dukung pemberian reward Triwulan berakhlak (TALAK) (undangan, Daftar Hadir, sertifikat)
(ii) Laporan pelaksanaan pemberian Reward TALAK
(iii) SK Insan Statistik Teladan 2024
(iv) Kertas kerja pemilihan IST tahap 1 2024
(v) Surat pemberitahuan pemilihan IST Kabupaten",,,,,nova.misrina,,,,,
150,1101,2025,55,,,,https://drive.google.com/open?id=1AjL5dCBSS9GYeQ9QiiLNotYOqA9Ouawz&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Unit kerja telah mengimplementasikan aturan disiplin/kode etik/kode perilaku yng ditetapkan organisasi,"(i) PP Nomor 94 Tahun 2021
(ii) SE No 137 tahun 2018 tetntang penyebaran informasi melalui media sosial bagi ASN
(iii) berkas hukuman disiplin pegawai",,,,,nova.misrina,,,,,
151,1101,2025,57,,,,https://drive.google.com/open?id=1Yqq_n7l7syFl1gba9brPN2Q83FzN1Y32&usp=drive_fs,,,,,,,3,Belum ada link bukti dukung,,Data informasi kepegawaian unit kerja dapat diakses oleh pegawai dan dimutakhirkan setiap ada perubahan data pegawai,"(i) Dokumen entri rekap dari SIMPEG; 
(ii) Laporan pemutakhiran data informasi kepegawaian tahun 2024

",,,,,nova.misrina,,,,,
152,1101,2025,60,,1,1,https://drive.google.com/drive/folders/11tbjP9T8d3Q7NQDSPN_NiEnJYHOmxRGM?usp=drive_link,,,,,,,3,Sudah sesuai,,Pimpinan selalu terlibat secara langsung dalam seluruh tahapan penyusunan perencanaan  yang dibuktikan dengan dokumen perencanaan kegiatan dan anggaran yang dimuat dalam perjanjian kinerja dan rencana kinerja anggaran,"(i) Undangan, notula, daftar hadir, foto rapat perencanaan dan anggaran
(ii) Dokumen Perancanaan kegiatan dan anggaran yang memuat Rencana Kerja Anggaran (RKA)
(ii) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025
(iii) Dokumen daftar Link Perjanjian Kinerja (PK) dan Rencana  Kerja Anggaran (RKA) Tahun 2025 yang diupload di PPID

",,,,,ferfi.hamdina,,,,,
153,1101,2025,61,,1,1,https://drive.google.com/drive/folders/1mNR2--EzJSNqXuZoA8DSAwQHkBhy3RDb?usp=sharing,,,,,,,3,"1. Dokumen PK di Awal Tahun Mohon diupload 
2. Undangan, notula daftar hadir mohon kembali dilengkapi di butir ini 
3. MPH matriks Peran hasil belum di upload
",,Pimpinan selalu terlibat langsung dalam  seluruh tahapan penyusunan kinerja yang dibuktikan dengan dokumen perencanaa kegiatan dan anggaran yang dimuat dalam perjanjian kinerja serta terbentuknya matriks peran hasil masing-masing tim,"((i) Undangan, notula, daftar hadir, foto rapat perencanaan dan anggaran
(ii) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025
(iii) Dokumen daftar Link Perjanjian Kinerja (PK) 2025 yang diupload di PPID
(iv) Seluruh Dokumen Matriks Peran Hasil (MPH) dari Aplikasi KipApp yang ditandatangani Pimpinan
",,,,,ferfi.hamdina,,,,,
154,1101,2025,62,,7,7,https://drive.google.com/drive/folders/1VEBbjUvJJ8nEw1CZxKJgwgaPDamwdJQz?usp=sharing,,,,,,,3,sudah sesuai,,Pemimpin selalu terlibat langsung dalam pemantauan pencapaian kinerja dan menindaklanjuti  hasil pemantauan dibuktikan dengan capaian kinerja yang dievaluasi setiap triwulan dimana terdapat tindaklanjut dari masalah yang terjadi serta PIC yang bertanggung jawab atas tindaklanjut tersebut,"((i) Daftar Hadir, Notulensi, Undangan Capaian Kinerja TW 1
(ii) Daftar Hadir, Notulensi, Undangan Capaian Kinerja TW 2
(iii) Daftar Hadir, Notulensi, Undangan Capaian Kinerja TW 3
(iv) Daftar Hadir, Notulensi, Undangan Capaian Kinerja TW 4
",,,,,ferfi.hamdina,,,,,
155,1101,2025,64,,1,1,https://drive.google.com/drive/folders/1svfmf0R_frHGbH98A69iy49EZusRjIce?usp=drive_link,,,,,,,3,"1. Dokumen PK awal Tahun mohon di upload
2. Ubah Tahun ke 2025 dan renstra 2025-2029 
3. harap upload Perka nomor 163 Tahun 2025 tentang IKU di BPS 2025-2029 ( sementara renstra belum ada )
",,Telah terdapat dokumen perencanaan kinerja pada unit kerja yang di buktikan oleh dokumen rencana strategis dan perjanjian kinerja,"(i) Dokumen Perjanjian Kinerja Tahun 2025;
(ii) Dokumen Rencana Strategis 2025-2029;
(ii) Dokumen Reviu Rencana Strategis 2025-2029;
(iv) Dokumen Link Upload Perjanjian kinerja, Renstra, dan Reviu Renstra pada PPID",,,,,ferfi.hamdina,,,,,
156,1101,2025,65,,1,1,https://drive.google.com/drive/folders/15wWcFvAFiZXw3hhCqrRSNpWLPS-b5eOk?usp=drive_link,,,,,,,3,Dokumen PK Awal Tahun mohon d upload,,Perencanaan kinerja telah berorientasi pada hasil yang dibuktikan dengan dokumen perjanjian kinerja dan matriks peran hasil tim yang terbentuk,"((i) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025
(ii) Dokumen daftar Link Perjanjian Kinerja (PK) 2025 yang diupload di PPID
(iii) Seluruh Dokumen MPH dari Aplikasi Kippapp yang sudah di tanda tangani pimpinan
",,,,,ferfi.hamdina,,,,,
157,1101,2025,66,,1,1,https://drive.google.com/drive/folders/1wo_JW4YDa_boUueioi-BmMzUS6j6SmH5?usp=drive_link,,,,,,,3,sudah sesuai,,Unit kerja telah memiliki Indikator Kinerja Utama (IKU) dibuktikan dengan dokumen Indikator Kinerja Utama,"(i) Undangan, notula, daftar hadir, foto rapat perencanaan dan anggaran
(ii) Dokumen Peraturan Kepala BPS Nomor 3 Tahun 2022 terkait Reviu IKU di Lingkungan BPS Tahun 2020-2024
(iii) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025
(iv) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025
(v) Dokumen Link Upload IKU Tahun 2025
",,,,,ferfi.hamdina,,,,,
158,1101,2025,67,,1,1,https://drive.google.com/drive/folders/1rZyBuZOtrmq37Wc15Ectky_B5TBYx0Vs?usp=drive_link,,,,,,,3,sudah sesuai,,Indikator kinerja telah memenuhi kriteria SMART dibuktikan dengan dokumen Laporan Kinerja (LAKIN) yang telah memuat indikator SMART pada BAB III,"(i) Dokumen LAKIN 2025 (yang indikator SMARTnya tertuang pada BAB III)
(ii) Dokumen Link Upload LAKINTahun 2025
(iii) Tangkapan Layar Upload LAKIN Tepat Waktu 2025
(iv) Tangkapan Layar Web Monev Kemenkeu 2025
",,,,,ferfi.hamdina,,,,,
159,1101,2025,68,,12,12,https://drive.google.com/drive/folders/1lbohZ07aS6XiwH5jXSz-77e5V92rB7OT?usp=sharing,,,,,,,3,sudah sesuai,,Unit kerja telah menyusun laporan kinerja tepat waktu dibuktikan dengan dokumen Laporan kinerja yang di Sah kan pimpinan tepat waktu,"(i) Dokumen LAKIN yang disahkan pimpinan secara tepat waktu
(ii) Tangkapan Layar Upload LAKIN Tepat Waktu 2025
(ii) Dokumen Link Upload LAKIN Tahun 2025",,,,,ferfi.hamdina,,,,,
160,1101,2025,69,,12,12,https://drive.google.com/drive/folders/1uWVQKyX6IhWN_xiCF_bNFgQ3g-z3cjLy?usp=drive_link,,,,,,,3,sudah sesuai,,Laporan kinerja telah informasi tentang kinerja dibuktikan dengan dokumen Laporan Kinerja (LAKIN) yang telah memuat informasi tentang kinerja pada BAB III,"(i) Dokumen LAKIN 2025 (yang indikator SMARTnya tertuang pada BAB III)
(ii) Dokumen Link Upload LAKIN Tahun 2025
(iii) Tangkapan Layar Upload LAKIN Tepat Waktu 2025
(iv) Tangkapan Layar Web Monev Kemenkeu 2025
",,,,,ferfi.hamdina,,,,,
161,1101,2025,70,,1,1,https://drive.google.com/drive/folders/1mx62K75s6S05CHVgJcyp7ST5qjpeHZT1?usp=drive_link,,,,,,,3,SK tim Sakip 2025 belum diupload,,Telah terdapat sistem informasi/mekanisme informasi kinerja dibuktikan dengan SK Tim SAKIP dan Sertifikat pelatihan SAKIP yang menunjukan telah dilakukannya pembinaan terkait SAKIP,"(i) SK Tim SAKIP 2025
(ii) Daftar Data individu Tim SAKIP, kompetensi, dan sertifikat pembinanaan terkait SAKIP (Keuangan, Data Kinerja, dll);
(iii) SOP Pengumpulan Data Kinerja.",,,,,ferfi.hamdina,,,,,
162,1101,2025,71,,1,1,https://drive.google.com/drive/folders/1itGF1MfjT_GD_sxwPC9jnBrdKYqBAEW0?usp=sharing,,,,,,,3,sudah sesuai,,Telah terdapat sistem informasi/mekanisme kapasitas SDM yang menangani akuntabilitas kinerja dibuktikan dengan SK Tim SAKIP dan Sertifikat pelatihan SAKIP yang menunjukan telah dilakukannya pembinaan terkait SAKIP,"(i) SK Tim SAKIP 2025
(ii) Daftar Data individu Tim SAKIP, kompetensi, dan sertifikat pembinanaan terkait SAKIP (Keuangan, Data Kinerja, dll)",,,,,ferfi.hamdina,,,,,
163,1101,2025,74,,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11,12",https://drive.google.com/drive/folders/1KEAJHHfbJRyu4nqiLfhMiY0kv_j1OeNy?usp=sharing,,,,,,,3,sudah sesuai,,Telah dilakukan public campaign tentang pengendalian gratifikasi yang dibuktikan dengan adanya dokumentasi dan sosialisasi tentang pengendalian gratifiklasi.,"Bukti Dukung:
(i) Dokumentasi atau screenshoot
banner/spanduk/media sosial yang menunjukan
pengendalian gratifikasi telah dipublikasikan;
(ii) Dokumen sosialisasi larangan gratifikasi dalam rapat internal.",,,,,dewirahayu,,,,,
164,1101,2025,75,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1N4iR-P7ERxPgh9OZST5gGcINJk_7GiPl?usp=sharing,,,,,,,3,sudah sesuai,,"Pengendalian gratifikasi yang dilakukan oleh Unit Pengendalian Gratifikasi (UPG) telah sesuai prosedur  diimplementasikan yang dibuktikan dengan adanya SK UPG, Mekanisme atau SOP, dan laporan.","Bukti Dukung:
(i) SK terkait tim/unit pengendalian gratifikasi (UPG);
(ii) Mekanisme atau SOP terkait pengendalian
gratifikasi;
(iii)Laporan monitoring dan evaluasi tim UPG dari triwulan I hingga triwulan iv tahun 2025.",,,,,dewirahayu,,,,,
165,1101,2025,77,,1,1,https://drive.google.com/drive/folders/18S8fmW2eZ8_Bvi8KAK1AG60J5ppmLEgi?usp=sharing,,,,,,,3,"Bukti dukung lengkap, notulen tidak ada pengesahan",,"Unit kerja telah membangun seluruh lingkungan
pengendalian sesuai dengan yang ditetapkan
organisasi dan juga membuat inovasi terkait
lingkungan pengendalian yang sesuai dengan
karakteristik unit kerja. ","Bukti Dukung:
(i) Dokumen sosialisasi SPIP;
(ii) SK tim SPIP;
(iii) Dokumen laporan penyelenggaraan SPIP.",,,,,dewirahayu,,,,,
166,1101,2025,78,,"1,12","1,12",https://drive.google.com/drive/folders/1KlUKy-MYnfD_9AhLKa5EEiDfZFpYzIx0?usp=sharing,,,,,,,3,laporan tidak memuat penjelasan inovasi,,"Unit kerja telah melakukan penilaian risiko atas
seluruh pelaksanaan kebijakan sesuai dengan
yang ditetapkan organisasi dan juga membuat
inovasi terkait lingkungan pengendalian yang
sesuai dengan karakteristik unit kerja. ","Bukti Dukung:
(i) Laporan Manajemen Risiko SPIP;
(ii) Laporan inovasi terkait SPIP;
(iii) Laporan Quality Gates tahun 2025.",,,,,dewirahayu,,,,,
167,1101,2025,79,,"1,12","1,12",https://drive.google.com/drive/folders/13y_NIObko6wFkHhT7usQXbVWX-oj-D5O?usp=sharing,,,,,,,3,laporan tidak memuat penjelasan inovasi,,"Unit kerja telah melakukan kegiatan pengendalian untuk meminimalisir resiko sesuai dengan yang
ditetapkan organisasi dan juga membuat inovasi terkait kegiatan pengendalian untuk meminimalisir resiko yang sesuai dengan karakteristik unit kerja.","Bukti Dukung:
(i) Laporan Manajemen Risiko SPIP;
(ii) Laporan inovasi terkait SPIP;
(iii) Laporan Quality Gates tahun 2025.",,,,,dewirahayu,,,,,
168,1101,2025,80,,1,1,https://drive.google.com/drive/folders/1s9BolQkWBg73VAr1vPV2OXr8D5-Uo2n_?usp=sharing,,,,,,,3,"Bukti dukung lengkap, notulen tidak ada pengesahan",,SPI telah diinformasikan dan dikomunikasikan kepada seluruh pihak terkait seperti melalui kegiatan internalisasi/sosialisasi kepada pegawai.,"Bukti Dukung:
(i) Dokumentasi sosialisasi SPIP",,,,,dewirahayu,,,,,
169,1101,2025,82,,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11,12",https://drive.google.com/drive/folders/1__DhnX93Wu3p2E3tRcKQBlGrBrMnktpz?usp=sharing,,,,,,,3,Sesuai,,Kebijakan Pengaduan masyarakat telah diimplementasikan dan seluruh kebijakan pengaduan masyarakat sesuai dengan yang ditetapkan organisasi dan juga membuat inovasi terkait pengaduan masyarakat yang sesuai dengan karakteristik unit kerja.,"Bukti Dukung:
(i) SK Tim Pengelola Pengaduan Masyarakat;
(ii) Dokumen kebijakan pengaduan;
(iii) Dokumentasi media/sarana pengaduan masyarakat yang dilengkapi dengan narasi;
(iv) Dokumentasi spanduk/banner/flyer informasi sarana penyampaian pengaduan yang dilengkapi dengan narasi; dan
(v) Laporan pengelolaan pengaduan.",,,,,dewirahayu,,,,,
170,1101,2025,83,,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11,12",https://drive.google.com/drive/folders/1yA312hxQ8_XPGQewb043-lSZyLznJb1S?usp=sharing,,,,,,,3,Sesuai,,"Pengaduan masyarakat ditindaklanjuti yang dibuktikan dengan laporan rekapitulasi hasil aduan, tindak lanjut, dan kendala dan solusi aduan.","Bukti Dukung:
(i) Laporan pengelolaan pengaduan.",,,,,dewirahayu,,,,,
171,1101,2025,84,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1qzBlC9Bs0kJXBPDMfYwpiNzVshZKK9tM?usp=sharing,,,,,,,3,"tidak terdapat pengaduan masyarakat, rapat terkait evaluasi ZI tidak memuat pembahasan terkait pengaduan",,"Telah dilakukan monitoring dan evaluasi atas penanganan pengaduan masyarakat dan penanganan pengaduan masyarakat dimonitoring dan evaluasi secara berkala yang dibuktikan dengan laporan rekapitulasi hasil aduan, tindak lanjut, dan kendala dan solusi aduan.
","Bukti Dukung:
(i) Laporan pengelolaan pengaduan.
(ii) Dokumentasi pelaksanaan rapat evaluasi dan
monitoring.",,,,,dewirahayu,,,,,
172,1101,2025,85,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1WgixBS4XRVBB4HXRf82kCu6exce2w-7K?usp=sharing,,,,,,,3,sesuai,,"Hasil evaluasi atas penanganan pengaduan masyarakat telah ditindaklanjuti dan seluruh hasil evaluasi atas penanganan pengaduan telah ditindaklanjuti oleh unit kerja yang dibuktikan dengan laporan rekapitulasi hasil aduan, tindak lanjut, dan kendala dan solusi aduan.
","Bukti Dukung:
(i) Laporan pengelolaan pengaduan.",,,,,dewirahayu,,,,,
173,1101,2025,87,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1VeImuaWrxPAcBL8Qc57MdZzURP7ihsYC?usp=sharing,,,,,,,3,Sesuai,,"Unit kerja telah menerapkan seluruh kebijakan
Whistle Blowing System sesuai dengan yang
ditetapkan organisasi dan juga membuat inovasi
terkait pelaksanaan Whistle Blowing System yang
sesuai dengan karakteristik unit kerja","Bukti Dukung:
(i) SK Tim WBS;
(ii) Keputusan Kepala BPS No 185 Tahun 2020 Tentang Tim Pengelola Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional Berbasis Online Dengan Menggunakan Aplikasi Lapor Pada Badan Pusat Statistik.
(ii) Keputusan Inspektur Utama No. B146/BPS/8000/10/2019 Tahun 2019 tentang
Sistem Pengelolaan Pengaduan di Lingkungan
Badan Pusat Statistik;
(iii) Dokumentasi spanduk/banner/flyer/media/sarana
WBS yang dilengkapi dengan narasi;
(iv) Screenshot aplikasi WBS;
(v) Laporan pengelolaan WBS.",,,,,dewirahayu,,,,,
174,1101,2025,88,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1shsimQs9wL-3M9pUGzHNdHwM5svmmc0U?usp=sharing,,,,,,,3,Sesuai,,"Penerapan Whistle Blowing System
dimonitoring dan evaluasi secara berkala. yaitu
dengan menyediakan laporan hasil evaluasi atas
penerapan Whistle Blowing System.","Bukti Dukung:
(i) Laporan pengelolaan WBS;
",,,,,dewirahayu,,,,,
175,1101,2025,89,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1lQcxF8Ir30eivq90EbPBUAO_Ueh1w5gy?usp=sharing,,,,,,,3,Sesuai,,Seluruh hasil evaluasi atas penerapan Whistle Blowing System telah ditindaklanjuti oleh unit kerja dengan melampirkan dokumen pelaksanaan tindak lanjut atas hasil monitoring dan evaluasi WBS.,"Bukti Dukung:
(i) Laporan pengelolaan WBS.",,,,,dewirahayu,,,,,
176,1101,2025,91,,"1,12","1,12",https://drive.google.com/drive/folders/1XrdH-Ara4t4ASm-FTMAX7qtLX_ENYpx_?usp=sharing,,,,,,,3,sesuai,,"Terdapat identifikasi/pemetaan benturan
kepentingan pada seluruh tugas fungsi utama.
","Bukti Dukung:
(i) Dokumen hasil identifikasi potensi benturan
kepentingan dalam tugas fungsi utama untuk
seluruh pegawai berdasarkan lampiran Perka
BPS Nomor 36 Tahun 2023 tentang Pedoman
Penanganan Benturan Kepentingan di
Lingkungan Badan Pusat Statistik halaman 23;
(ii) Perka BPS Nomor 36 Tahun 2023 tentang
Pedoman Penanganan Benturan Kepentingan di
Lingkungan Badan Pusat Statistik.",,,,,dewirahayu,,,,,
177,1101,2025,92,,12,12,https://drive.google.com/drive/folders/1IJStBBYFNmTDRfcEefdCAwTuR6hQNDV-?usp=sharing,,,,,,,3,sesuai,,"Penanganan Benturan Kepentingan
disosialiasikan/ diinternalisasikan ke seluruh
layanan.","Bukti Dukung:
(i) Dokumentasi internalisasi penanganan benturan
kepentingan",,,,,dewirahayu,,,,,
178,1101,2025,93,,2,2,https://drive.google.com/drive/folders/1NW1upApV5nMG8YHmJ-YOZYJZzs95uzNk?usp=sharing,,,,,,,3,belum melampirkan laporan yang memuat  seluruh pegawai,,"Penanganan Benturan Kepentingan
diimplementasikan ke seluruh layanan.
","Bukti Dukung:
(i) Dokumen surat pernyataan bebas dari benturan
kepentingan untuk seluruh pegawai berdasarkan
lampiran Perka BPS Nomor 36 Tahun 2023
tentang Pedoman Penanganan Benturan
Kepentingan di Lingkungan Badan Pusat Statistik
halaman 22.",,,,,dewirahayu,,,,,
179,1101,2025,94,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1wUXNWqg8rkuL83LDUpeX7C55JLXZTvDn?usp=sharing,,,,,,,3,laporan belum sesuai format lampiran perka nomor 36 tahun 2023,,"Penanganan Benturan Kepentingan dievaluasi
secara berkala oleh unit kerja.","Bukti Dukung:
(i) Laporan monitoring dan evaluasi penanganan
benturan kepentingan berdasarkan lampiran Perka
BPS Nomor 36 Tahun 2023 tentang Pedoman
Penanganan Benturan Kepentingan di Lingkungan
Badan Pusat Statistik halaman 25.",,,,,dewirahayu,,,,,
180,1101,2025,95,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/1WNZKtoQgrcMZlUUJt41BxgHracAim9SK?usp=sharing,,,,,,,3,sesuai,,"Seluruh hasil evaluasi atas Penanganan Benturan Kepentingan telah ditindaklanjuti oleh unit
kerja.
","Bukti Dukung:
(i) Laporan Bukti Tindak Lanjut Penanganan Benturan
Kepentingan",,,,,dewirahayu,,,,,
181,1101,2025,98,,12,"1,12",https://drive.google.com/drive/folders/1sL4EFtWkybao1rdzopUMojcHcbR-5Dl2?usp=drive_link,,,,,,,3,Pemenuhan bukti dukung telah sesuai,,"Terdapat penetapan Standar Pelayanan terhadap
seluruh jenis pelayanan, dan sesuai asas serta
komponen standar pelayanan publik yang berlaku.","(i) Perka BPS No.65 Tahun 2024 tentang Standar
Pelayanan Statistik Terpadu;
(ii) Dokumen SK standar pelayanan publik.",,,,,nyimas.hasnita,,,,,
